date,year,week,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,US
2011-07-23,2011,29,0.31746,1.3618,0.0,0.36858,1.45437,0.406306,0.0,1.97669,0.0,,0.513128,1.12755,0.0,0.925658,1.14027,0.298039,0.40311,0.187023,,0.742563,1.20808,0.604011,0.385826,0.468604,0.0745156,1.83892,0.0,0.317383,0.0,0.148478,0.0329381,0.107411,1.21225,0.45427,0.7074133807908347,0.0965018,0.102934,0.312663,0.599161,,0.0530504,0.102643,0.459418,0.0131406,0.794791,0.318544,0.625742,0.8329,0.0,0.157563,0.0858369,0.188679,0.631883
2011-07-30,2011,30,0.410678,1.3122,0.127065,0.328126,1.35141,0.368984,0.0,2.01149,0.0,,0.629303,1.51976,0.0,0.657462,1.18249,0.280987,0.344149,0.0130993,,0.708665,2.37726,0.450024,0.299341,0.16116,0.0380807,1.51907,0.0,0.37921,0.0,0.264375,0.0,0.282486,0.942211,0.516717,0.7430522973518533,0.0353607,0.101317,0.542005,0.527498,,0.0,0.376344,0.571837,0.0,0.927915,0.208171,0.673763,1.0981,0.0,0.262329,0.128995,0.121212,0.641513
2011-08-06,2011,31,0.369393,0.340219,0.0,0.418026,0.553292,0.479629,0.0,1.98068,0.0,,0.690295,0.143062,0.0919118,0.387366,1.39115,0.212379,0.192555,0.227768,,0.651452,1.723,0.36036,0.564738,0.562676,0.122599,1.46256,0.0,0.262342,0.140174,0.0746269,0.0308071,0.376921,0.958525,0.558824,0.7350823223070985,0.162115,0.0507099,0.448934,0.519427,,0.0262261,0.178518,0.528973,0.0244828,0.947032,0.085034,0.560293,1.01083,0.0,0.0478011,0.0747384,0.095057,0.529813
2011-08-13,2011,32,0.488865,1.79206,0.753012,0.307596,1.35688,0.351199,0.0,1.97224,0.0,,0.807668,0.468933,0.0840336,0.697604,1.01159,0.192864,0.208932,0.0,,0.679427,1.02555,0.417478,0.433866,0.362538,0.0385802,1.61967,0.0,0.275344,0.180738,0.134953,0.0,0.725295,0.948947,0.431034,0.7569579250852869,0.172138,0.0,0.484131,0.628995,,0.0,0.140174,0.430725,0.0232019,0.820541,0.261097,0.588899,0.996016,0.0,0.231267,0.118501,0.121457,0.644089
2011-08-20,2011,33,0.322754,2.1645,0.380228,0.436195,1.1637,0.392137,0.135962,2.39398,0.0,,0.911454,0.736842,0.0,0.71964,1.14914,0.240215,0.0457352,0.013289,,0.607253,0.927578,0.481155,0.430946,0.950119,0.0346861,1.95423,0.0,0.531915,0.197336,0.369822,0.0314465,0.374208,1.15533,0.447524,0.7543401628989761,0.0472701,0.30722,0.383693,0.575717,,0.0,0.0896057,0.334821,0.0623377,0.965857,0.218775,0.677421,1.81818,0.0,0.111919,0.18372,0.230203,0.667718
2011-08-27,2011,34,0.165107,2.3037,0.576369,0.586,1.34833,0.40142,0.0541712,2.99927,0.0,,1.19306,0.97032,0.0540541,0.418911,1.21631,0.337634,0.263852,0.0193361,,0.601852,1.46699,0.471175,0.493612,0.56164,0.0318167,2.57653,0.0,0.293794,0.282021,0.191083,0.0,0.288517,1.18256,0.498753,0.7957740866813147,0.10066,0.326397,0.359343,0.47421,,0.0,0.0569909,0.471592,0.069993,1.01165,0.273491,0.774693,1.49254,0.0791766,0.319149,0.429693,0.154381,0.705668
2011-09-03,2011,35,0.913978,2.34438,0.663507,0.67383,1.47857,0.615878,0.0,2.41935,0.0,,1.1908,0.643317,0.212202,1.23423,1.3125,0.327392,0.419132,0.0494153,,0.620629,1.20512,0.60551,0.696587,0.761773,0.141603,2.05144,0.0,0.43691,0.245317,0.31348,0.032,0.262536,1.89318,0.358262,0.7483446753724481,0.0569801,0.285225,0.484914,0.530273,,0.101112,0.07357,0.550297,0.141898,1.43408,0.345599,0.723238,1.45202,0.0,0.287356,0.38625,0.263736,0.804155
2011-09-10,2011,36,0.864865,3.44828,0.914286,0.431582,1.60215,0.642398,0.0,4.17007,0.0,,1.49351,0.887574,0.331565,1.29168,1.41258,0.464989,0.869133,0.0483994,,0.578256,1.13186,0.602601,0.679423,0.646478,0.247219,2.48053,0.0,0.389788,0.327941,0.932994,0.0,0.3003,1.5885,0.558735,0.7599789268380169,0.125278,0.40783,0.561167,0.614539,,0.0875465,0.0830392,0.644681,0.179662,1.72981,0.324374,0.800381,2.0202,0.0934579,0.215332,0.347267,0.420561,0.907804
2011-09-17,2011,37,0.98242,3.55951,1.09671,0.498943,1.74891,0.644817,0.0477327,4.24528,0.0,,1.3952,1.28552,0.696056,0.657895,1.33621,0.382742,0.981461,0.0455937,,0.637241,1.08325,0.402414,0.542495,1.0107,0.254813,2.35249,0.0,0.562852,0.424628,3.05206,0.0297885,0.318979,1.66233,0.608026,0.8250334473019175,0.21846,0.865426,1.05332,0.815472,,0.0691324,0.146924,0.540662,0.28157,1.65811,0.310238,0.916186,2.17391,0.078064,0.211034,0.624311,0.386399,1.00555
2011-09-24,2011,38,1.22699,3.38738,0.827206,0.457754,1.75994,0.727571,0.0,5.13532,0.0,,1.30154,0.815217,0.284206,0.857679,1.93042,0.654159,0.590909,0.0278257,,0.667404,2.0957,0.423392,0.440233,1.0989,0.270433,2.43185,0.0530223,0.52098,0.593692,1.09546,0.08726,0.458891,1.44248,0.541932,0.793291490894125,0.103135,0.316313,1.14144,0.978735,,0.10915,0.179921,0.462749,0.3606,1.60235,0.765543,1.08084,1.10926,0.22409,0.519781,0.879205,0.713719,1.03601
2011-10-01,2011,39,1.21644,3.46445,0.498008,0.516018,1.84745,0.751578,0.0240096,4.66228,0.0,,1.6361,0.914962,0.51458,0.841884,1.53657,0.850359,0.88229,0.0636689,,0.837664,1.8797,0.390219,0.653808,1.75369,0.161421,2.79782,0.0,0.858681,0.496175,0.933707,0.150466,0.577327,1.99089,0.773054,1.0508988346766504,0.212718,0.625782,0.750268,0.778919,,0.199601,0.103609,0.609756,0.42677,1.4147,0.725454,1.21326,1.27728,0.0,0.501771,0.694281,0.439722,1.07583
2011-10-08,2011,40,1.64913,2.49486,0.753348,0.697181,1.80295,0.744344,0.0771208,3.87097,0.160772,,1.4885,0.726625,1.03508,0.914077,1.83997,0.835991,0.908174,0.429235,,0.66041,2.00724,0.387205,0.600171,0.694883,0.900155,2.62725,0.0,0.350666,0.67955,0.592639,0.120518,0.892694,1.77268,0.415097,1.378894335743354,0.494387,1.56483,0.264473,0.728934,,0.169309,0.263539,0.759828,0.432601,1.86712,2.03367,1.24903,1.43991,0.505386,0.763807,0.653872,0.445765,1.16092
2011-10-15,2011,41,1.50376,2.82808,0.866406,0.65652,2.06534,0.567713,0.106338,4.13112,0.113058,,1.47743,0.466828,1.2098,1.25885,1.64447,1.1312,0.815596,0.315082,,1.1542,1.71179,0.474415,0.606742,0.848806,0.831085,2.59877,0.0907853,0.583957,0.636816,0.379703,0.253646,0.786838,1.41792,0.428521,1.5611760174605214,0.651205,1.04128,0.67861,0.819881,,0.10597,0.27881,1.16589,0.399626,1.67872,1.5859,1.35433,1.52211,0.495616,0.410628,0.746719,0.435066,1.19785
2011-10-22,2011,42,0.997817,3.4254,1.30332,0.720644,2.38294,0.572413,0.365591,4.86462,0.0638162,,1.30289,0.737279,1.12943,1.18925,1.65353,1.21314,0.762995,0.251372,,0.933121,1.38594,0.451739,0.571845,1.55971,0.718889,2.61265,0.039604,0.793962,0.622051,0.284991,0.128182,0.849558,1.88524,0.507265,1.543749781338558,0.677744,1.2191,0.582686,0.806645,,0.241619,0.151953,0.769625,0.383643,2.03903,1.57322,1.28256,1.06132,0.395257,0.61546,0.713054,0.774239,1.27926
2011-10-29,2011,43,0.87007,3.83396,1.00068,0.819184,2.29128,0.631621,0.190718,4.17001,0.0831947,,1.38503,0.830454,0.862878,1.52601,1.69384,1.06163,0.892172,0.356194,,1.02051,1.82885,0.645856,0.514484,1.06683,0.690193,2.69223,0.15949,0.740942,0.341807,2.12194,0.384053,0.800712,2.13822,0.626484,1.575228926770027,0.620535,0.785855,0.581751,0.905021,,0.25887,0.260383,0.918044,0.546111,2.02721,1.64063,1.38842,1.23529,0.467738,0.899101,0.848182,0.767583,1.29194
2011-11-05,2011,44,0.74174,3.79415,1.27136,0.993083,2.48358,0.581424,0.185529,3.91914,0.222505,,1.62884,1.00836,1.06274,1.87855,1.7088,1.34108,0.761905,0.468227,,1.04637,1.70014,0.397128,0.677397,1.55469,0.944003,2.85042,0.177148,0.797813,0.605144,2.50852,0.271897,1.10031,2.52885,1.02051,1.8663606398950765,0.755792,1.14192,0.680828,0.980066,,0.384672,0.403278,0.934423,0.481309,1.87592,1.95447,1.45224,1.66756,0.666747,0.383828,0.982112,0.799201,1.42824
2011-11-12,2011,45,1.17426,4.19269,1.37662,0.998739,2.1744,0.512845,0.303321,5.40657,0.283366,,1.73634,0.955864,0.500167,1.53879,1.64647,1.12788,0.796162,0.289824,,1.00595,1.78451,0.707282,0.671595,1.66825,0.678149,3.22581,0.0,0.910326,0.695024,2.52708,0.285225,1.00402,1.88471,0.582707,1.8591205418831969,0.85033,1.6163,0.466418,1.04828,,0.606157,0.371081,0.707623,0.792317,2.08825,2.31967,1.53378,1.29151,0.515399,0.717397,0.942546,0.715052,1.39803
2011-11-19,2011,46,0.510204,3.28321,1.30236,1.20499,2.6274,0.703834,0.199348,5.67207,0.357143,,1.53357,0.910101,0.88159,2.02675,1.76848,1.0255,0.607306,0.373599,,0.861159,2.12593,0.47041,0.527357,1.2756,1.08447,3.53311,0.120289,0.864231,0.523972,0.331736,0.380417,1.21234,2.99745,0.550545,1.885061377054751,0.66078,2.19328,0.921502,0.979103,,0.258324,0.339213,0.658106,0.540284,2.17252,2.198,1.50762,1.10277,0.671551,0.67726,0.780672,0.649906,1.45831
2011-11-26,2011,47,0.578704,4.25935,1.60684,1.32543,2.51216,0.513353,0.0,6.2333,0.0957854,,2.12336,0.95725,0.276174,1.44769,2.03392,1.10343,0.952381,0.255306,,1.0905,2.025,0.541339,0.654552,1.94514,1.18463,2.8728,0.45425,0.78578,1.22739,0.6413,0.285789,1.40955,3.24894,0.679316,2.2532392816048827,0.805715,1.00604,1.46477,1.32165,,0.132743,0.198491,0.863596,0.886824,2.21466,2.37411,1.60014,2.11538,0.818984,0.897053,0.825147,0.605602,1.56548
2011-12-03,2011,48,0.958313,3.32254,1.8759,1.16257,1.6858,0.681719,0.157658,4.62874,0.4208,,1.5674,0.931267,0.612508,2.10753,1.71415,1.12444,0.649287,0.396764,,0.863095,1.9118,0.542169,0.516951,1.34722,1.02662,3.36865,0.294985,0.795694,0.451807,2.35746,0.33153,1.10861,2.62334,0.61838,2.2432031976844353,0.698893,2.05744,0.846785,1.17903,,0.469217,0.372687,0.578577,0.557509,2.01649,1.91974,1.67932,1.84139,0.508475,0.91417,0.726871,0.631427,1.34313
2011-12-10,2011,49,0.703235,4.55241,1.56684,1.13851,2.7037,0.691814,0.326931,5.20887,0.684182,,1.82293,0.889587,0.812306,1.62801,1.62628,1.11361,0.743767,0.453637,,0.834838,1.72904,0.559284,0.556167,1.26777,0.885827,4.28481,0.174749,0.750728,0.744269,0.749064,0.348584,1.10777,2.30193,0.805185,2.288171676743592,0.574876,1.68188,0.556638,1.00654,,0.223914,0.501967,0.897813,0.968213,1.89337,1.72094,1.52293,1.60576,0.350482,0.894226,0.660194,0.544806,1.48139
2011-12-17,2011,50,0.564682,4.85437,1.43531,1.05126,3.02135,0.695644,0.594059,4.59471,0.421496,,2.33955,0.946826,1.1621,2.11416,2.09914,1.03663,0.97692,0.25064,,1.02838,2.04082,0.546355,0.702562,1.32592,1.33616,3.77676,0.129814,0.883308,1.05727,2.91712,0.358637,1.10917,1.91833,0.687715,2.2872294927722177,0.674313,0.958606,1.25354,1.19955,,0.345397,0.343643,1.01878,0.557461,2.08667,1.93403,1.70213,1.58254,0.658171,0.708475,0.588411,0.415958,1.63398
2011-12-24,2011,51,0.516529,5.43074,1.94252,1.09834,3.60781,0.686738,0.36526,4.07767,0.159617,,3.56635,0.854254,1.47321,1.66142,2.14258,1.12758,0.915631,0.265568,,1.28386,2.48714,0.563326,0.6634,2.1711,1.27138,3.97266,0.19305,1.13978,0.763553,2.5609,0.220662,0.643678,2.5587,1.08307,2.523517307268318,0.515079,1.4556,1.72481,1.62257,,0.34214,0.340545,0.749702,0.499792,2.27904,2.20977,1.75168,2.23263,0.777116,1.00935,0.768115,0.449006,1.83126
2011-12-31,2011,52,0.662252,5.80195,1.81371,1.36416,4.3531,0.739672,0.588582,6.99931,0.238663,,3.57518,1.08755,0.63639,2.78114,2.68846,1.49254,1.23299,0.279879,,1.42879,2.63112,0.56844,0.723831,3.25009,1.94731,4.14514,0.165837,1.52118,0.433487,4.84754,0.245474,0.621891,2.8922,1.32617,2.5929924428305036,0.536658,1.26582,1.25433,2.10624,,0.224575,0.856283,1.07882,0.871586,2.32308,2.39593,1.97506,2.79251,0.953437,0.902335,0.943396,0.558909,2.10451
2012-01-07,2012,1,0.696304,4.61064,1.75685,1.28667,3.50589,0.652822,0.736434,5.34629,0.512267,,2.44657,1.14798,0.931395,1.62407,2.20216,1.06865,0.76524,0.345944,,1.21609,1.91666,0.406576,0.604131,1.80741,1.82245,2.97906,0.120555,0.920014,0.600052,2.38516,0.367647,1.05178,2.5439,0.945201,2.2998990417825325,0.71164,1.75579,1.24555,1.59839,,0.157127,0.446429,0.77837,0.733628,1.97471,2.37858,1.79988,2.18978,0.922381,0.970874,0.627296,0.723787,1.73625
2012-01-14,2012,2,0.507042,4.90335,1.83187,1.01845,2.94298,0.712891,0.293974,3.88206,0.313808,,1.68191,0.893751,0.626781,1.5286,1.86664,1.11591,0.957391,0.378889,,1.1987,1.89331,0.535386,0.630453,1.66667,1.74426,3.46842,0.201918,0.889533,0.424528,2.99539,0.140788,0.575402,2.28729,0.806064,1.8732957965933636,0.809468,1.22227,0.716662,1.50271,,0.0913075,0.403866,1.13681,0.732759,2.1558,2.37303,1.39757,2.66864,0.587215,0.733098,0.722047,0.582169,1.55066
2012-01-21,2012,3,0.763775,5.7911,1.84231,1.09919,2.73705,0.727438,0.440658,3.56537,0.224143,,1.92474,1.27564,0.771257,1.75866,2.08198,0.972222,1.2701,0.256983,,1.26084,2.18625,0.324398,0.679524,1.16015,1.62369,3.05138,0.180397,1.01225,0.649819,3.42776,0.263371,0.785512,2.08926,0.830691,2.0095280138321745,0.710344,1.18125,1.2901,1.36725,,0.182002,0.78455,1.46238,1.12704,2.30727,2.31099,1.66761,2.09581,0.965825,1.22105,0.605288,0.763775,1.62891
2012-01-28,2012,4,1.49653,6.26227,2.12689,1.03044,3.53247,1.02699,0.474934,3.98374,0.263366,,1.8684,1.01896,0.821391,2.00946,2.06257,1.29289,1.07136,0.492532,,1.18723,2.04349,0.538993,0.759094,1.48064,2.24756,3.17245,0.171453,1.0445,0.939986,2.77476,0.0986388,0.758214,2.54792,1.53987,1.9038853698590583,0.621437,3.34881,1.39747,1.29824,,0.275482,0.716275,1.77074,1.19528,2.25494,2.20285,1.47628,1.97239,0.605462,1.46199,0.667241,0.814224,1.76038
2012-02-04,2012,5,0.838415,6.59096,1.37882,1.4499,3.85357,1.00453,0.36129,3.61897,0.407166,,2.10746,1.10465,0.914205,2.38663,2.4577,1.38354,1.52229,0.512597,,1.14915,1.96292,0.344488,1.04344,1.65403,3.48837,4.15225,0.247117,1.05287,1.06092,4.11413,0.314465,0.807918,2.52296,1.86857,1.8825327976677215,0.928986,3.20573,0.964467,1.33236,,0.295421,0.963082,2.31326,0.837799,2.52889,2.78306,1.68142,1.82735,1.15514,0.877646,0.811204,1.16279,1.92728
2012-02-11,2012,6,0.615822,6.43108,2.49863,1.39264,3.29788,1.05944,0.647723,3.97065,0.159702,,2.00977,0.926658,1.10231,1.97495,2.40434,1.29026,2.17739,0.476057,,1.11612,2.63717,0.406886,0.763035,1.70083,3.79789,4.07314,0.27933,1.29012,1.37287,3.47065,0.256363,0.813166,2.16022,2.58051,1.847740520268537,0.87378,3.14499,1.10165,1.34819,,0.34155,0.630463,2.21764,1.21736,2.65401,2.91572,1.47935,2.17941,1.1169,1.1233,0.586049,0.836343,1.91994
2012-02-18,2012,7,0.360685,6.75035,2.21891,1.91291,3.57343,1.05263,0.980015,4.63646,0.370468,,2.06283,1.09158,1.12788,3.41361,2.92657,1.11044,2.66038,0.708814,,1.13318,2.76723,0.478321,1.03808,1.77976,4.36207,3.86596,0.211238,1.32649,1.11702,3.28767,0.149561,0.816933,2.63637,1.6504,1.8982610398163144,0.830989,4.30293,1.74752,1.29395,,0.183542,0.648544,3.00468,1.53065,2.95371,3.0526,1.6923,1.73134,1.0736,1.12242,0.765156,1.08675,2.09951
2012-02-25,2012,8,0.465983,6.07355,2.59587,1.92211,4.20562,1.36395,0.59761,4.34116,0.106129,,1.17643,1.06421,0.822707,2.32095,3.36853,1.87577,3.12771,0.746407,,1.33153,1.88416,0.540641,0.942744,1.825,4.11684,3.83416,0.741084,1.70918,1.09466,3.03721,0.331744,0.838095,2.95269,1.54657,2.1175539283593907,1.00332,5.80408,1.3885,1.35975,,0.250761,0.70526,2.38732,1.71779,3.23367,3.24193,1.63359,2.30133,1.29669,1.01394,0.797015,1.44808,2.23973
2012-03-03,2012,9,0.84482,6.24526,3.32388,1.83021,3.54025,1.43858,0.668693,3.37948,0.354484,,2.01304,1.2074,1.1921,2.82019,3.38003,1.76911,3.30739,0.670451,,1.07928,3.16901,0.394308,1.11641,2.11864,4.39352,4.67671,0.46875,1.52123,1.21951,4.29316,0.0674916,0.975707,3.65699,1.7139,1.8972705931817386,0.847925,6.02966,1.71788,1.31392,,0.275356,0.568012,2.47816,1.70906,3.32506,2.50308,1.55302,1.99024,1.1092,1.19924,0.695854,1.66914,2.21921
2012-03-10,2012,10,0.636943,6.25613,4.70283,1.74732,2.69266,1.37062,0.854317,2.81987,0.544,,1.92451,1.27213,0.970464,2.37288,3.94913,2.0077,3.43391,0.550488,,0.949091,2.47261,0.32344,1.47622,1.99723,3.97808,5.17955,0.845899,1.63674,0.955414,3.45146,0.099167,1.34273,2.89737,2.19914,1.8314486878600384,0.892857,6.85728,1.65916,1.29178,,0.164123,0.338018,2.01789,1.78885,2.87245,3.07356,1.57107,1.89179,1.44724,1.18483,0.938617,1.57437,2.16693
2012-03-17,2012,11,1.3312,5.94763,6.04436,1.67984,3.12447,1.47807,0.721311,3.61045,0.468637,,2.26454,1.57938,1.19312,3.35112,4.66875,2.44256,2.64033,0.678916,,1.14416,3.90424,0.182542,1.65565,2.28088,3.36105,5.32075,1.17335,0.902817,2.52556,2.75108,0.200401,0.885591,3.1945,1.93149,2.0524640544396884,0.714945,8.18255,2.01274,1.34998,,0.140393,0.408225,2.2012,2.67709,3.59362,3.87886,1.50433,2.68362,1.50504,2.01794,0.728348,1.85497,2.38913
2012-03-24,2012,12,1.1358,4.58877,3.76876,1.69287,2.83205,1.19068,0.306937,3.39294,0.41958,,1.92018,2.30525,0.776658,3.55525,3.37912,2.00895,1.77594,0.516016,,1.22723,2.09246,0.528677,1.10076,2.41331,1.97747,4.37794,0.744806,1.29097,1.93892,2.16561,0.0869376,0.95732,2.61767,2.07832,1.9353482702089202,0.770128,3.92518,3.66636,1.21647,,0.245018,0.33314,1.01982,1.6463,2.79685,2.81957,1.35354,2.87338,1.14068,1.45985,1.14986,1.02019,1.96466
2012-03-31,2012,13,0.920716,4.43559,1.87587,1.65915,3.89886,0.864606,0.335102,2.29661,0.141093,,1.80723,2.89528,0.729927,2.8144,2.44384,1.6112,1.04742,0.323102,,0.727152,2.02075,0.369181,0.679728,1.74662,1.19574,4.1368,0.15674,0.883198,0.884956,2.30399,0.12844,0.801221,2.3236,1.46968,1.8514667914262446,0.687333,2.28607,1.94405,1.2839,,0.428816,0.29558,1.00735,0.871651,2.7007,3.21779,1.30649,3.0589,1.51493,0.691857,0.892578,1.79785,1.84229
2012-04-07,2012,14,1.67877,3.89306,1.44578,1.69054,2.99164,0.923766,0.239234,1.90011,0.45156,,1.62493,2.75811,0.345011,3.17543,2.32242,1.73466,0.927798,0.331823,,1.08321,1.62208,0.291451,0.739247,1.91069,0.798828,3.82471,0.185759,1.10951,1.39485,2.01005,0.166182,1.15403,2.72257,1.19556,1.9298530926437902,0.690264,1.98482,0.86135,1.23981,,0.466356,0.287922,0.727273,0.721431,2.5217,2.11272,1.28639,2.89421,1.62086,1.44552,0.744485,1.57119,1.68674
2012-04-14,2012,15,2.32058,3.75332,1.10435,1.57702,2.87193,0.733014,0.68306,2.80857,0.57732,,1.44511,2.88608,0.341964,2.39486,2.2553,1.03984,0.453361,0.0990719,,1.04011,1.39476,0.470958,0.711864,1.55039,0.838245,3.21383,0.394737,0.90855,1.18265,1.90753,0.149222,0.847647,2.61172,0.822174,1.827221192830542,0.495009,1.07081,2.05532,1.16576,,0.654889,0.219238,0.85034,0.942408,2.13492,2.18589,1.15225,2.58732,1.7378,0.502828,0.522126,0.875532,1.53136
2012-04-21,2012,16,2.19072,4.34298,0.755996,1.33121,2.15102,0.598441,0.270709,2.22902,0.149589,,1.37667,2.90607,0.444884,2.78354,1.98418,0.915862,0.463623,0.144146,,1.11602,1.1973,0.402091,0.577485,1.27344,0.650325,2.77607,0.0821693,0.793651,1.2476,2.04753,0.23986,0.978394,2.10271,0.773096,1.6328669583589812,0.48739,1.72618,0.812536,1.12786,,0.379816,0.395309,0.818331,0.439858,2.16547,1.89499,1.0998,2.7515,1.67574,0.713908,0.595649,0.723367,1.37912
2012-04-28,2012,17,1.83076,4.44388,0.808369,1.13843,2.15365,0.631349,0.121212,3.0024,0.0,,1.01402,2.50523,0.335169,2.38095,1.93371,0.713822,0.389842,0.119119,,0.858855,1.56532,0.192207,0.573425,1.29018,0.723914,2.9274,0.401768,0.746526,0.514139,1.65508,0.136116,0.749906,1.72897,0.581966,1.4626852145543523,0.374181,2.0202,1.03448,0.904811,,0.156764,0.283286,0.733347,0.465196,2.05988,1.82514,1.0616,2.55958,1.37635,0.376142,0.459846,1.05873,1.29515
2012-05-05,2012,18,1.8611,4.74534,0.744879,1.17545,2.36106,0.598802,0.280269,2.75182,0.115785,,0.650388,2.54814,0.162602,2.32839,1.79573,0.780267,0.355366,0.136976,,0.677064,2.57455,0.345006,0.893012,1.64442,0.682325,3.18757,0.0,0.622895,0.413223,3.22203,0.11325,1.02529,1.48205,0.826145,1.570816806160649,0.479534,1.32064,0.872347,0.9398,,0.247219,0.309358,0.479781,0.72657,2.09649,2.12011,1.15984,1.90194,1.52914,0.518269,0.423924,0.532589,1.39521
2012-05-12,2012,19,1.47679,4.27042,1.14943,1.0765,2.17778,0.48608,0.243457,2.64901,0.203749,,0.685379,2.738,0.141894,1.82768,1.38429,0.735294,0.280005,0.0453155,,0.845924,3.54061,0.520924,0.825334,1.76962,0.222816,3.09789,0.119522,0.56752,0.55517,3.58402,0.102407,0.440222,1.4108,1.07256,1.6747257931359831,0.640959,1.64096,0.680904,1.00174,,0.232404,0.141718,0.635209,0.316957,2.0889,1.6985,0.960439,2.09489,1.17981,0.380849,0.427594,0.36544,1.32522
2012-05-19,2012,20,1.04216,5.21549,1.05622,1.09432,2.04531,0.6247,0.162338,2.61932,0.0913659,,0.827498,2.67055,0.0342466,1.96078,1.41021,0.527395,0.255138,0.0288226,,0.76155,1.30009,0.227591,0.746057,1.36265,0.184049,3.35361,0.0,0.508067,0.608643,2.82455,0.0561325,0.509793,1.3578,0.646247,1.5637942490965857,0.36757,0.443262,0.67402,0.932164,,0.110803,0.283617,0.670055,0.479094,2.26203,1.60944,0.968512,1.84697,0.843486,0.319489,0.424652,0.27049,1.23059
2012-05-26,2012,21,0.753546,3.83966,0.505689,0.918007,2.22589,0.372593,0.419287,3.20513,0.0,,1.5661,2.70538,0.0307125,2.05436,1.41798,0.502513,0.267523,0.0333185,,0.787836,2.15727,0.181305,0.531247,0.529942,0.124224,3.72832,0.0,0.213955,0.0816993,2.43228,0.097688,0.164204,1.89533,1.27596,1.5054044956427421,0.337309,1.50404,0.48185,0.843332,,0.119,0.169607,0.528465,0.593097,2.19944,1.41423,1.00561,1.97548,0.46595,0.171013,0.26738,0.431282,1.23028
2012-06-02,2012,22,0.522814,4.1884,0.590967,0.832352,2.21439,0.475391,0.516224,2.42588,0.184843,,1.6129,2.81913,0.0,1.85996,1.50898,0.83968,0.178763,0.0756144,,0.757944,0.2589,0.568316,0.569692,0.694225,0.25878,2.77309,0.0,1.01537,0.351494,0.930233,0.0411353,0.279764,1.47128,1.43885,1.4346445056474133,0.262939,0.356189,0.622407,0.757161,,0.0530363,0.262044,0.542547,0.48022,2.95784,1.99791,1.06786,1.84758,0.558036,0.34965,0.161993,0.37843,1.26877
2012-06-09,2012,23,0.277316,4.56501,0.0733138,0.699726,2.01533,0.428474,0.142653,3.42707,0.0,,1.23034,1.87505,0.0,1.39565,1.40542,0.315985,0.115785,0.0684088,,0.665867,3.3744,0.337838,0.549048,0.75266,0.0947867,2.96261,0.0,0.828189,0.0,0.15186,0.0936914,0.0912686,1.81009,0.446229,1.4146461959413241,0.248973,1.11607,0.640593,0.630327,,0.0221533,0.0973331,0.49054,0.444123,1.60563,1.60122,0.967892,1.65111,0.362457,0.142113,0.230584,0.404531,1.10782
2012-06-16,2012,24,0.339559,3.64437,0.0,0.797623,1.81274,0.382495,0.682594,3.27124,0.0,,1.16573,1.70995,0.0,0.990426,1.10976,0.291705,0.11236,0.0113173,,0.704399,6.8152,0.0514536,0.54594,0.705467,0.0,2.84244,0.0,0.744096,0.208333,0.435098,0.100167,0.152532,1.60517,0.601904,1.3837408054696652,0.093633,0.195122,0.725191,0.573596,,0.0684307,0.45565,0.0,0.0679964,1.5692,1.55346,1.02416,1.14796,0.313849,0.176289,0.211037,0.112771,1.09559
2012-06-23,2012,25,0.268097,1.05795,0.160686,0.697134,2.03814,0.39582,0.37037,2.3798,0.0,,0.879528,1.39322,0.0350877,0.95989,1.15051,0.367715,0.0402414,0.00997456,,0.714846,8.11639,0.410722,0.642317,0.383142,0.0,1.93061,0.0,0.715033,0.224719,0.235294,0.0,0.141393,1.04141,0.772141,1.4716133529548447,0.0933085,1.45081,0.713861,0.721046,,0.0233481,0.261643,0.0,0.583759,1.68002,1.41023,0.955853,1.31034,0.350443,0.512821,0.233372,0.128733,1.11031
2012-06-30,2012,26,0.428036,3.61162,0.199734,0.733859,1.875,0.318319,0.780572,3.64931,0.0,,0.830607,1.21387,0.10627,0.709975,1.20623,0.571767,0.0394477,0.0,,0.709729,5.17007,0.573248,0.178498,0.898802,0.0614817,2.54899,0.0,0.705764,0.0,0.224972,0.0845666,0.153092,1.98142,0.323749,1.4543813839182858,0.147874,0.801974,0.530348,0.632436,,0.0263227,0.211353,0.189753,0.521574,2.77603,1.26907,0.937844,1.25698,0.367985,0.13947,0.134622,0.0869313,1.10616
2012-07-07,2012,27,0.380435,3.61815,0.0,0.545768,1.93357,0.329042,0.531915,3.06588,0.0,,0.981229,1.45957,0.0428633,0.702302,1.24848,0.484731,0.171527,0.0452459,,0.810509,6.77966,0.53916,0.828325,1.02547,0.0,2.21041,0.0,0.891886,0.0,0.974513,0.0430849,0.343495,1.21469,0.374532,1.3266781826216205,0.149303,0.834671,0.293902,0.502219,,0.0,0.254731,0.0,0.42678,1.85638,1.13541,0.871453,1.11199,0.379673,0.373599,0.118064,0.15873,1.10816
